suite_family,condition_name,condition_value,prior_regime,method,mean_rank_mse_betaX,median_rank_mse_betaX,win_rate_mse,top3_rate_mse,valid_count
primary,n_train,151,C,MLP,7.666666666666667,9.0,0.0,0.0,3
primary,n_train,151,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,152,A,MLP,5.333333333333333,4.5,0.0,0.0,6
primary,n_train,152,B,MLP,6.5,6.0,0.0,0.0,6
primary,n_train,152,C,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,152,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,153,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,153,C,MLP,4.833333333333333,4.5,0.0,0.0,6
primary,n_train,154,A,MLP,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,154,B,MLP,5.916666666666667,4.0,0.0,0.0,12
primary,n_train,154,C,MLP,8.5,9.0,0.0,0.0,6
primary,n_train,155,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,155,C,MLP,4.5,4.0,0.0,0.0,6
primary,n_train,155,D,MLP,4.416666666666667,4.0,0.0,0.0,12
primary,n_train,156,A,MLP,7.0,7.0,0.0,0.0,3
primary,n_train,156,B,MLP,6.666666666666667,6.5,0.0,0.0,6
primary,n_train,156,C,MLP,4.833333333333333,4.5,0.0,0.0,6
primary,n_train,156,D,MLP,4.5,4.0,0.0,0.0,6
primary,n_train,157,B,MLP,10.0,10.0,0.0,0.0,3
primary,n_train,157,C,MLP,8.333333333333334,9.5,0.0,0.0,6
primary,n_train,157,D,MLP,4.166666666666667,4.0,0.0,0.0,6
primary,n_train,158,A,MLP,4.0,4.0,0.0,0.0,9
primary,n_train,158,B,MLP,5.9523809523809526,6.0,0.0,0.0,21
primary,n_train,158,D,MLP,5.166666666666667,4.0,0.0,0.0,12
primary,n_train,159,A,MLP,4.133333333333334,4.0,0.0,0.0,15
primary,n_train,159,B,MLP,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,159,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,160,A,MLP,4.5,4.0,0.0,0.0,6
primary,n_train,160,B,MLP,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,160,D,MLP,4.777777777777778,4.0,0.0,0.0,9
primary,n_train,161,A,MLP,6.833333333333333,6.5,0.0,0.0,6
primary,n_train,161,B,MLP,7.0,8.0,0.0,0.0,3
primary,n_train,161,D,MLP,5.444444444444445,4.0,0.0,0.0,9
primary,n_train,162,A,MLP,4.333333333333333,4.0,0.0,0.0,9
primary,n_train,162,B,MLP,5.0,5.0,0.0,0.0,3
primary,n_train,162,C,MLP,7.5,8.5,0.0,0.0,12
primary,n_train,162,D,MLP,4.0,4.0,0.0,0.0,6
primary,n_train,163,A,MLP,4.0,4.0,0.0,0.0,9
primary,n_train,163,B,MLP,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,163,C,MLP,6.166666666666667,5.0,0.0,0.0,6
primary,n_train,163,D,MLP,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,164,A,MLP,4.444444444444445,4.0,0.0,0.0,9
primary,n_train,164,C,MLP,6.333333333333333,7.0,0.0,0.0,3
primary,n_train,164,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,165,A,MLP,4.0,4.0,0.0,0.0,6
primary,n_train,165,B,MLP,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,165,C,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,166,A,MLP,4.0,4.0,0.0,0.0,6
primary,n_train,166,B,MLP,8.333333333333334,10.0,0.0,0.0,3
primary,n_train,166,C,MLP,8.666666666666666,9.5,0.0,0.0,12
primary,n_train,166,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,167,A,MLP,4.0,4.0,0.0,0.0,6
primary,n_train,167,C,MLP,10.0,10.0,0.0,0.0,3
primary,n_train,167,D,MLP,5.166666666666667,4.5,0.0,0.0,6
primary,n_train,168,B,MLP,6.0,6.0,0.0,0.0,3
primary,n_train,168,C,MLP,7.5,8.5,0.0,0.0,6
primary,n_train,168,D,MLP,4.0,4.0,0.0,0.0,6
primary,n_train,169,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,169,B,MLP,6.666666666666667,8.0,0.0,0.0,3
primary,n_train,169,D,MLP,5.888888888888889,4.0,0.0,0.0,9
primary,n_train,170,A,MLP,5.833333333333333,5.5,0.0,0.0,6
primary,n_train,170,B,MLP,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,170,C,MLP,9.333333333333334,9.5,0.0,0.0,6
primary,n_train,170,D,MLP,4.333333333333333,4.0,0.0,0.0,6
primary,n_train,171,C,MLP,6.666666666666667,8.0,0.0,0.0,3
primary,n_train,172,B,MLP,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,172,C,MLP,4.666666666666667,4.0,0.0,0.0,3
primary,n_train,173,A,MLP,5.666666666666667,4.0,0.0,0.0,9
primary,n_train,173,C,MLP,8.166666666666666,9.0,0.0,0.0,6
primary,n_train,173,D,MLP,4.111111111111111,4.0,0.0,0.0,9
primary,n_train,174,B,MLP,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,174,C,MLP,6.0,4.0,0.0,0.3333333333333333,9
primary,n_train,174,D,MLP,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,175,C,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,176,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,176,B,MLP,7.583333333333333,8.0,0.0,0.0,12
primary,n_train,177,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,177,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,178,C,MLP,6.0,7.0,0.0,0.0,3
primary,n_train,178,D,MLP,10.0,10.0,0.0,0.0,3
primary,n_train,180,C,MLP,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,182,C,MLP,5.0,4.0,0.0,0.0,6
primary,n_train,183,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,184,D,MLP,5.666666666666667,4.0,0.0,0.0,3
primary,n_train,186,C,MLP,10.0,10.0,0.0,0.0,3
primary,n_train,187,A,MLP,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,188,D,MLP,3.0,3.0,0.0,1.0,3
primary,n_train,190,A,MLP,7.666666666666667,7.0,0.0,0.0,3
primary,noise_features,0,A,MODEL3-ICL-MC,2.54,3.0,0.20666666666666667,1.0,150
primary,noise_features,0,B,MODEL3-ICL-MC,2.76,3.0,0.12666666666666668,0.96,150
primary,noise_features,0,C,MODEL3-ICL-MC,2.557823129251701,3.0,0.22448979591836735,0.9863945578231292,147
primary,noise_features,0,D,MODEL3-ICL-MC,2.5714285714285716,3.0,0.19727891156462585,1.0,147
primary,n_train,128,B,MODEL3-ICL-MC,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,133,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,133,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,134,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,135,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,138,B,MODEL3-ICL-MC,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,139,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,140,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,142,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,6
primary,n_train,142,C,MODEL3-ICL-MC,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,142,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,143,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,143,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,144,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,144,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,145,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,6
primary,n_train,145,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,146,B,MODEL3-ICL-MC,3.3333333333333335,3.0,0.0,0.6666666666666666,3
primary,n_train,146,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,147,C,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,147,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,148,A,MODEL3-ICL-MC,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,148,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,148,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,148,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,149,B,MODEL3-ICL-MC,2.1666666666666665,2.5,0.3333333333333333,1.0,6
primary,n_train,149,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,150,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,150,B,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,9
primary,n_train,150,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,6
primary,n_train,150,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,151,B,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,151,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,151,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,152,A,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,152,B,MODEL3-ICL-MC,2.8333333333333335,3.0,0.0,1.0,6
primary,n_train,152,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,152,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,153,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,153,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,154,A,MODEL3-ICL-MC,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,154,B,MODEL3-ICL-MC,2.75,3.0,0.08333333333333333,0.9166666666666666,12
primary,n_train,154,C,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,155,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,155,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,6
primary,n_train,155,D,MODEL3-ICL-MC,2.5,3.0,0.25,1.0,12
primary,n_train,156,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,156,B,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,156,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,156,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,157,B,MODEL3-ICL-MC,5.0,5.0,0.0,0.0,3
primary,n_train,157,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,157,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,158,A,MODEL3-ICL-MC,2.5555555555555554,3.0,0.2222222222222222,1.0,9
primary,n_train,158,B,MODEL3-ICL-MC,2.8095238095238093,3.0,0.09523809523809523,1.0,21
primary,n_train,158,D,MODEL3-ICL-MC,2.5833333333333335,3.0,0.16666666666666666,1.0,12
primary,n_train,159,A,MODEL3-ICL-MC,2.7333333333333334,3.0,0.13333333333333333,1.0,15
primary,n_train,159,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,159,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,160,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,160,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,160,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,9
primary,n_train,161,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,6
primary,n_train,161,B,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,161,D,MODEL3-ICL-MC,2.4444444444444446,3.0,0.2222222222222222,1.0,9
primary,n_train,162,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,9
primary,n_train,162,B,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,162,C,MODEL3-ICL-MC,3.0833333333333335,3.0,0.0,0.9166666666666666,12
primary,n_train,162,D,MODEL3-ICL-MC,2.1666666666666665,2.5,0.3333333333333333,1.0,6
primary,n_train,163,A,MODEL3-ICL-MC,2.2222222222222223,3.0,0.3333333333333333,1.0,9
primary,n_train,163,B,MODEL3-ICL-MC,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,163,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,163,D,MODEL3-ICL-MC,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,164,A,MODEL3-ICL-MC,2.5555555555555554,3.0,0.1111111111111111,1.0,9
primary,n_train,164,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,164,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,165,A,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,165,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,165,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,166,A,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,166,B,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,166,C,MODEL3-ICL-MC,2.5833333333333335,3.0,0.16666666666666666,1.0,12
primary,n_train,166,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,167,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,167,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,167,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,168,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,168,C,MODEL3-ICL-MC,1.6666666666666667,1.0,0.6666666666666666,1.0,6
primary,n_train,168,D,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,169,A,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,169,B,MODEL3-ICL-MC,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,169,D,MODEL3-ICL-MC,2.6666666666666665,3.0,0.1111111111111111,1.0,9
primary,n_train,170,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,170,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,170,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,170,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,6
primary,n_train,171,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,172,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,172,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,173,A,MODEL3-ICL-MC,2.4444444444444446,3.0,0.2222222222222222,1.0,9
primary,n_train,173,C,MODEL3-ICL-MC,2.6666666666666665,3.0,0.16666666666666666,1.0,6
primary,n_train,173,D,MODEL3-ICL-MC,2.5555555555555554,3.0,0.2222222222222222,1.0,9
primary,n_train,174,B,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,174,C,MODEL3-ICL-MC,2.8333333333333335,3.0,0.16666666666666666,0.8333333333333334,6
primary,n_train,174,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,175,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,176,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,176,B,MODEL3-ICL-MC,3.0833333333333335,3.0,0.0,0.9166666666666666,12
primary,n_train,177,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,177,D,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,178,C,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,178,D,MODEL3-ICL-MC,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,180,C,MODEL3-ICL-MC,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,182,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,6
primary,n_train,183,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,184,D,MODEL3-ICL-MC,3.0,3.0,0.0,1.0,3
primary,n_train,186,C,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,187,A,MODEL3-ICL-MC,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,190,A,MODEL3-ICL-MC,1.0,1.0,1.0,1.0,3
primary,noise_features,0,A,RandomForest,7.78,8.0,0.0,0.0,150
primary,noise_features,0,B,RandomForest,5.246666666666667,5.0,0.013333333333333334,0.04,150
primary,noise_features,0,C,RandomForest,6.886666666666667,7.0,0.0,0.0,150
primary,noise_features,0,D,RandomForest,7.726666666666667,8.0,0.0,0.0,150
primary,n_train,128,B,RandomForest,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,133,A,RandomForest,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,133,D,RandomForest,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,134,A,RandomForest,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,135,A,RandomForest,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,138,B,RandomForest,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,139,B,RandomForest,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,140,D,RandomForest,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,142,B,RandomForest,7.5,7.5,0.0,0.0,6
primary,n_train,142,C,RandomForest,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,142,D,RandomForest,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,143,A,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,143,B,RandomForest,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,144,A,RandomForest,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,144,B,RandomForest,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,145,B,RandomForest,4.5,4.5,0.0,0.0,6
primary,n_train,145,C,RandomForest,6.666666666666667,6.0,0.0,0.0,3
primary,n_train,146,B,RandomForest,3.6666666666666665,4.0,0.0,0.3333333333333333,3
primary,n_train,146,C,RandomForest,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,147,C,RandomForest,6.166666666666667,5.5,0.0,0.0,6
primary,n_train,147,D,RandomForest,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,148,A,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,148,B,RandomForest,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,148,C,RandomForest,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,148,D,RandomForest,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,149,B,RandomForest,5.666666666666667,5.5,0.0,0.0,6
primary,n_train,149,D,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,150,A,RandomForest,9.0,9.0,0.0,0.0,3
primary,n_train,150,B,RandomForest,7.333333333333333,7.0,0.0,0.0,9
primary,n_train,150,C,RandomForest,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,150,D,RandomForest,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,151,B,RandomForest,6.0,6.0,0.0,0.0,3
primary,n_train,151,C,RandomForest,6.0,6.0,0.0,0.0,3
primary,n_train,151,D,RandomForest,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,152,A,RandomForest,7.0,7.0,0.0,0.0,6
primary,n_train,152,B,RandomForest,5.333333333333333,6.0,0.0,0.0,6
primary,n_train,152,C,RandomForest,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,152,D,RandomForest,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,153,B,RandomForest,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,153,C,RandomForest,8.0,8.0,0.0,0.0,6
primary,n_train,154,A,RandomForest,7.0,7.0,0.0,0.0,3
primary,n_train,154,B,RandomForest,5.083333333333333,5.0,0.08333333333333333,0.16666666666666666,12
primary,n_train,154,C,RandomForest,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,155,A,RandomForest,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,155,C,RandomForest,7.666666666666667,8.0,0.0,0.0,6
primary,n_train,155,D,RandomForest,7.75,8.0,0.0,0.0,12
primary,n_train,156,A,RandomForest,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,156,B,RandomForest,6.0,6.0,0.0,0.0,6
primary,n_train,156,C,RandomForest,8.333333333333334,8.5,0.0,0.0,6
primary,n_train,156,D,RandomForest,8.333333333333334,8.5,0.0,0.0,6
primary,n_train,157,B,RandomForest,2.6666666666666665,3.0,0.3333333333333333,0.6666666666666666,3
primary,n_train,157,C,RandomForest,6.166666666666667,6.0,0.0,0.0,6
primary,n_train,157,D,RandomForest,7.666666666666667,8.0,0.0,0.0,6
primary,n_train,158,A,RandomForest,8.666666666666666,9.0,0.0,0.0,9
primary,n_train,158,B,RandomForest,4.809523809523809,4.0,0.0,0.0,21
primary,n_train,158,D,RandomForest,6.75,7.5,0.0,0.0,12
primary,n_train,159,A,RandomForest,8.0,8.0,0.0,0.0,15
primary,n_train,159,B,RandomForest,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,159,D,RandomForest,9.0,9.0,0.0,0.0,3
primary,n_train,160,A,RandomForest,8.333333333333334,8.0,0.0,0.0,6
primary,n_train,160,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,160,D,RandomForest,7.222222222222222,7.0,0.0,0.0,9
primary,n_train,161,A,RandomForest,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,161,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,161,D,RandomForest,7.555555555555555,8.0,0.0,0.0,9
primary,n_train,162,A,RandomForest,8.11111111111111,8.0,0.0,0.0,9
primary,n_train,162,B,RandomForest,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,162,C,RandomForest,7.416666666666667,7.5,0.0,0.0,12
primary,n_train,162,D,RandomForest,8.5,8.5,0.0,0.0,6
primary,n_train,163,A,RandomForest,8.777777777777779,9.0,0.0,0.0,9
primary,n_train,163,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,163,C,RandomForest,7.166666666666667,7.5,0.0,0.0,6
primary,n_train,163,D,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,164,A,RandomForest,8.222222222222221,8.0,0.0,0.0,9
primary,n_train,164,C,RandomForest,9.0,9.0,0.0,0.0,3
primary,n_train,164,D,RandomForest,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,165,A,RandomForest,7.833333333333333,8.0,0.0,0.0,6
primary,n_train,165,B,RandomForest,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,165,C,RandomForest,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,166,A,RandomForest,8.833333333333334,9.0,0.0,0.0,6
primary,n_train,166,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,166,C,RandomForest,6.333333333333333,6.0,0.0,0.0,12
primary,n_train,166,D,RandomForest,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,167,A,RandomForest,7.666666666666667,8.0,0.0,0.0,6
primary,n_train,167,C,RandomForest,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,167,D,RandomForest,8.166666666666666,8.0,0.0,0.0,6
primary,n_train,168,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,168,C,RandomForest,5.166666666666667,5.0,0.0,0.0,6
primary,n_train,168,D,RandomForest,8.166666666666666,8.0,0.0,0.0,6
primary,n_train,169,A,RandomForest,9.0,9.0,0.0,0.0,3
primary,n_train,169,B,RandomForest,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,169,D,RandomForest,7.0,8.0,0.0,0.0,9
primary,n_train,170,A,RandomForest,6.0,6.5,0.0,0.0,6
primary,n_train,170,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,170,C,RandomForest,4.833333333333333,5.0,0.0,0.0,6
primary,n_train,170,D,RandomForest,8.166666666666666,8.0,0.0,0.0,6
primary,n_train,171,C,RandomForest,6.0,5.0,0.0,0.0,3
primary,n_train,172,B,RandomForest,4.0,4.0,0.0,0.0,3
primary,n_train,172,C,RandomForest,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,173,A,RandomForest,7.333333333333333,8.0,0.0,0.0,9
primary,n_train,173,C,RandomForest,6.0,5.5,0.0,0.0,6
primary,n_train,173,D,RandomForest,8.11111111111111,8.0,0.0,0.0,9
primary,n_train,174,B,RandomForest,4.666666666666667,4.0,0.0,0.0,3
primary,n_train,174,C,RandomForest,7.444444444444445,8.0,0.0,0.0,9
primary,n_train,174,D,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,175,C,RandomForest,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,176,A,RandomForest,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,176,B,RandomForest,4.666666666666667,4.0,0.0,0.08333333333333333,12
primary,n_train,177,A,RandomForest,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,177,D,RandomForest,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,178,C,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,178,D,RandomForest,4.666666666666667,4.0,0.0,0.0,3
primary,n_train,180,C,RandomForest,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,182,C,RandomForest,8.0,8.0,0.0,0.0,6
primary,n_train,183,A,RandomForest,9.0,9.0,0.0,0.0,3
primary,n_train,184,D,RandomForest,7.0,7.0,0.0,0.0,3
primary,n_train,186,C,RandomForest,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,187,A,RandomForest,8.0,8.0,0.0,0.0,3
primary,n_train,188,D,RandomForest,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,190,A,RandomForest,4.666666666666667,5.0,0.0,0.0,3
primary,noise_features,0,A,Ridge,1.6266666666666667,2.0,0.44666666666666666,1.0,150
primary,noise_features,0,B,Ridge,1.5666666666666667,2.0,0.49333333333333335,1.0,150
primary,noise_features,0,C,Ridge,1.6133333333333333,2.0,0.4666666666666667,1.0,150
